"gene"	"adj.pval.treatment1"	"adj.pval.treatment2"	"adj.pval.treatment1_x_treatment2"
"PGEN_.00g294100"	0.00663159652855153	0.30934278168762	0.0162362776042043
"PGEN_.00g147620"	0.756249889010589	0.212909992381084	0.0163973113150037
"PGEN_.00g108490"	9.37331072200299e-06	1.33248527549182e-06	0.0164634059263804
"PGEN_.00g174350"	0.559646526211036	0.97347646062753	0.0172002265056404
"PGEN_.00g279870"	0.0864670721817365	0.715168256271042	0.0172002265056404
"PGEN_.00g010510"	0.376738255618305	0.503554678128563	0.0172093421525472
"PGEN_.00g246700"	0.849698990611881	0.110124213228715	0.0173737093780276
"PGEN_.00g119200"	0.724353425268714	0.9456821432264	0.0174371851689746
"PGEN_.00g122230"	0.240699728343925	0.917437020638519	0.0174371851689746
"PGEN_.00g082970"	0.744606394462897	0.593060461918539	0.0181008758678907
"PGEN_.00g196820"	0.0453622855408114	0.256672850065938	0.0181008758678907
"PGEN_.00g186780"	0.49886197806952	0.150328329559601	0.0181050938506053
"PGEN_.00g276890"	0.0322058713279222	0.271712526838316	0.0181050938506053
"PGEN_.00g102230"	0.421071638791119	0.52615177618353	0.0183942321176075
"PGEN_.00g211360"	0.00100121387281593	0.206913504480766	0.0185620103630995
"PGEN_.00g253160"	0.423484110891827	0.830267853196735	0.0190040289591033
"PGEN_.00g293980"	0.0403245681495575	0.0216971696235544	0.0191305718086504
"PGEN_.00g125020"	0.000348581109631806	0.801452081918626	0.0195931144572676
"PGEN_.00g233770"	0.0974661999422053	0.875674383236883	0.0195931144572676
"PGEN_.00g081240"	0.438587175075773	0.224902497711166	0.020022549540558
"PGEN_.00g040070"	0.195622403792151	0.801460375859917	0.0201354350738256
"PGEN_.00g071250"	0.53969042591696	0.86000090138441	0.0224150712140847
"PGEN_.00g033530"	0.111168040563469	0.90885999293362	0.0229395920839891
"PGEN_.00g025370"	0.634521678723891	0.677303399392791	0.0231062128519502
"PGEN_.00g123130"	0.605049831889725	0.40206706011542	0.0232811438946988
"PGEN_.00g185830"	8.337003757607e-06	0.192045597442309	0.0237580334150565
"PGEN_.00g310520"	0.339313535673039	0.449101917041325	0.0237580334150565
"PGEN_.00g038230"	0.626659450342075	0.739294033099116	0.0239922577794556
"PGEN_.00g067230"	0.744939863937305	0.99457223562135	0.0239922577794556
"PGEN_.00g171780"	0.0497186275857521	0.0237031168935883	0.0239922577794556
"PGEN_.00g196380"	0.667062063690312	0.00839332368724998	0.0249532242940891
"PGEN_.00g008080"	0.879695050031548	0.610789787032852	0.0249829659105659
"PGEN_.00g058240"	0.863406962082561	0.954687641489269	0.0251165974737354
"PGEN_.00g078850"	0.548339971859479	0.954466992566052	0.0258315269808009
"PGEN_.00g290440"	0.00034063797639134	7.91099248015468e-06	0.0263660802193592
"PGEN_.00g258640"	0.642679663487201	0.697916765881064	0.0279312691557659
"PGEN_.00g345470"	0.190993626112364	0.0899267669831178	0.0280343217625395
"PGEN_.00g032130"	0.000113559048639118	0.852851238044373	0.0289107957316112
"PGEN_.00g200660"	0.207823718268453	0.476336738890499	0.0292894397285753
"PGEN_.00g079480"	0.964208356916324	0.432612710204041	0.0293866784936055
"PGEN_.00g206250"	0.026523036214944	0.339972943452401	0.0294295518460727
"PGEN_.00g277660"	0.908027219388808	0.229047478963633	0.0297573435506922
"PGEN_.00g326880"	0.0269347640600576	0.97729332228858	0.0298255247700431
"PGEN_.00g145060"	0.228465792396348	0.366539883637865	0.0306820477004732
"PGEN_.00g131030"	0.0506008555137126	0.686472921908157	0.0307706619573291
"PGEN_.00g312420"	0.00329080548377532	0.589330034617844	0.031024265384004
"PGEN_.00g171290"	0.511239818873538	0.072045977259651	0.0321004359566952
"PGEN_.00g267180"	0.382926855618171	0.655597478781302	0.0321027788186907
"PGEN_.00g278580"	0.628210635817157	0.412452197741911	0.0321027788186907
"PGEN_.00g263370"	0.878534179246567	0.455691996257945	0.0325970831479597
"PGEN_.00g243810"	0.00326345023811354	0.695341115015561	0.0337538482409067
"PGEN_.00g077070"	0.0479839768969098	0.722974837374853	0.033890904695957
"PGEN_.00g197680"	2.1803133586828e-05	0.108094483690144	0.033936008120786
"PGEN_.00g127090"	0.421071638791119	0.890138793135651	0.0340130911241578
"PGEN_.00g064740"	0.0122363281691047	0.785198974034576	0.0342548593273061
"PGEN_.00g097420"	0.746307394625819	0.692808563674087	0.0342548593273061
"PGEN_.00g162560"	0.83841926153715	0.900970474124237	0.0342548593273061
"PGEN_.00g220440"	0.000392815992675603	0.364217971200052	0.0347005724812329
"PGEN_.00g191390"	0.99162866491487	0.900590517964719	0.0352602484135892
"PGEN_.00g006120"	0.00120707914284034	0.0711700933806135	0.0363605899148703
"PGEN_.00g204030"	0.0104396596149712	0.293475010921427	0.0363605899148703
"PGEN_.00g260920"	0.175336333105928	0.949972249737897	0.0364351029824165
"PGEN_.00g294360"	1.87184156192269e-07	5.24232898703716e-06	0.0371944624902867
"PGEN_.00g329100"	0.544382496877012	0.954687641489269	0.0371944624902867
"PGEN_.00g095430"	0.575025295445383	0.944359184812895	0.0372839307076785
"PGEN_.00g119520"	0.302970190987948	0.845250987491855	0.0374691219898065
"PGEN_.00g207910"	2.25861417678572e-06	0.821023226408464	0.0374691219898065
"PGEN_.00g277670"	0.85440559545772	0.673701728906533	0.0374691219898065
"PGEN_.00g163830"	0.190846416393212	0.135783574269875	0.037512558821187
"PGEN_.00g345510"	0.637602536700139	0.850796407942421	0.0380900931136557
"PGEN_.00g313160"	0.918269997831093	5.57591080435365e-05	0.0384545141783063
"PGEN_.00g334090"	0.311137916384578	0.191794819458757	0.0393261372238743
"PGEN_.00g275480"	0.570008130306654	0.213175567886512	0.0399673498836877
"PGEN_.00g141850"	0.0450149960216759	0.811064891122452	0.0407364231531465
"PGEN_.00g245920"	0.00191592071943769	0.0724069180772028	0.0407364231531465
"PGEN_.00g238170"	0.849698990611881	0.760142389386569	0.041036472070159
"PGEN_.00g130160"	0.00584581123472313	0.0113978152092618	0.0413563140748495
"PGEN_.00g238380"	0.251587707337026	0.0252016837572532	0.0418124094712319
"PGEN_.00g344230"	0.153896783267085	0.583317605050393	0.0418923849202817
"PGEN_.00g310690"	0.355293346797325	0.116228901661931	0.0423032624862267
"PGEN_.00g216490"	0.730021450676851	0.46508386192477	0.042515329820647
"PGEN_.00g079590"	0.617447529170221	0.0190658002977033	0.042930540410681
"PGEN_.00g014630"	0.808255037775007	0.483249647623482	0.0429816411385338
"PGEN_.00g202160"	0.00555633751053965	0.597368080608092	0.0436676584975291
"PGEN_.00g042660"	0.485198524929908	0.601944875118873	0.0458015827336261
"PGEN_.00g111970"	0.952399744279913	0.92913743529479	0.0462309018861883
"PGEN_.00g290300"	0.00195919427279018	0.307629301688654	0.046648571111853
"PGEN_.00g009310"	0.12226912401282	0.758963450182656	0.0474363723192467
"PGEN_.00g143270"	1.41081904054638e-23	0.0327472628487409	0.0480764529375252
"PGEN_.00g219190"	0.952399744279913	0.610091503388647	0.0481190059021212
"PGEN_.00g086400"	0.123902783257335	5.6536229432692e-07	0.0484311711313377
"PGEN_.00g019530"	0.0809662446226755	0.726696793835233	0.0486984092830612
"PGEN_.00g258970"	0.998477121273786	0.0899267669831178	0.0491604715551165
"PGEN_.00g057390"	0.236014350249625	0.000287743175805685	0.0496018477494092
"PGEN_.00g065280"	0.424420442446923	0.596170156848761	0.0496874106329156
