"","x"
"13054","PGEN_.00g247820"
"13055","PGEN_.00g247830"
"13056","PGEN_.00g247840"
"13057","PGEN_.00g247850"
"13058","PGEN_.00g247870"
"13059","PGEN_.00g247900"
"13060","PGEN_.00g247920"
"13061","PGEN_.00g247950"
"13062","PGEN_.00g247960"
"13063","PGEN_.00g247990"
"13064","PGEN_.00g248010"
"13065","PGEN_.00g248040"
"13066","PGEN_.00g248070"
"13067","PGEN_.00g248130"
"13068","PGEN_.00g248150"
"13069","PGEN_.00g248180"
"13070","PGEN_.00g248210"
"13071","PGEN_.00g248240"
"13072","PGEN_.00g248250"
"13073","PGEN_.00g248300"
"13074","PGEN_.00g248310"
"13075","PGEN_.00g248320"
"13076","PGEN_.00g248330"
"13077","PGEN_.00g248340"
"13078","PGEN_.00g248360"
"13079","PGEN_.00g248460"
"13080","PGEN_.00g248630"
"13081","PGEN_.00g248640"
"13082","PGEN_.00g248660"
"13083","PGEN_.00g248670"
"13084","PGEN_.00g248700"
"13085","PGEN_.00g248750"
"13086","PGEN_.00g248800"
"13087","PGEN_.00g248810"
"13088","PGEN_.00g248830"
"13089","PGEN_.00g248900"
"13090","PGEN_.00g248940"
"13091","PGEN_.00g248950"
"13092","PGEN_.00g248960"
"13093","PGEN_.00g248970"
"13094","PGEN_.00g249020"
"13095","PGEN_.00g249070"
"13096","PGEN_.00g249110"
"13097","PGEN_.00g249120"
"13098","PGEN_.00g249130"
"13099","PGEN_.00g249190"
"13100","PGEN_.00g249240"
"13101","PGEN_.00g249250"
"13102","PGEN_.00g249270"
"13103","PGEN_.00g249300"
"13104","PGEN_.00g249350"
"13105","PGEN_.00g249430"
"13106","PGEN_.00g249440"
"13107","PGEN_.00g249490"
"13108","PGEN_.00g249500"
"13109","PGEN_.00g249550"
"13110","PGEN_.00g249570"
"13111","PGEN_.00g249630"
"13112","PGEN_.00g249730"
"13113","PGEN_.00g249760"
"13114","PGEN_.00g249790"
"13115","PGEN_.00g249810"
"13116","PGEN_.00g249820"
"13117","PGEN_.00g249850"
"13118","PGEN_.00g249880"
"13119","PGEN_.00g249890"
"13120","PGEN_.00g249920"
"13121","PGEN_.00g249930"
"13122","PGEN_.00g249990"
"13123","PGEN_.00g250020"
"13124","PGEN_.00g250090"
"13125","PGEN_.00g250100"
"13126","PGEN_.00g250120"
"13127","PGEN_.00g250130"
"13128","PGEN_.00g250180"
"13129","PGEN_.00g250220"
"13130","PGEN_.00g250250"
"13131","PGEN_.00g250270"
"13132","PGEN_.00g250280"
"13133","PGEN_.00g250300"
"13134","PGEN_.00g250330"
"13135","PGEN_.00g250350"
"13136","PGEN_.00g250360"
"13137","PGEN_.00g250390"
"13138","PGEN_.00g250440"
"13139","PGEN_.00g250480"
"13140","PGEN_.00g250520"
"13141","PGEN_.00g250560"
"13142","PGEN_.00g250630"
"13143","PGEN_.00g250640"
"13144","PGEN_.00g250690"
"13145","PGEN_.00g250760"
"13146","PGEN_.00g250810"
"13147","PGEN_.00g250820"
"13148","PGEN_.00g250880"
"13149","PGEN_.00g250890"
"13150","PGEN_.00g250910"
"13151","PGEN_.00g250960"
"13152","PGEN_.00g250970"
"13153","PGEN_.00g250990"
"13154","PGEN_.00g251040"
"13155","PGEN_.00g251060"
"13156","PGEN_.00g251100"
"13157","PGEN_.00g251140"
"13158","PGEN_.00g251180"
"13159","PGEN_.00g251230"
"13160","PGEN_.00g251260"
"13161","PGEN_.00g251270"
"13162","PGEN_.00g251300"
"13163","PGEN_.00g251310"
"13164","PGEN_.00g251320"
"13165","PGEN_.00g251370"
"13166","PGEN_.00g251390"
"13167","PGEN_.00g251420"
"13168","PGEN_.00g251450"
"13169","PGEN_.00g251460"
"13170","PGEN_.00g251480"
"13171","PGEN_.00g251500"
"13172","PGEN_.00g251520"
"13173","PGEN_.00g251540"
"13174","PGEN_.00g251580"
"13175","PGEN_.00g251600"
"13176","PGEN_.00g251650"
"13177","PGEN_.00g251660"
"13178","PGEN_.00g251670"
"13179","PGEN_.00g251700"
"13180","PGEN_.00g251730"
"13181","PGEN_.00g251740"
"13182","PGEN_.00g251770"
"13183","PGEN_.00g251830"
"13184","PGEN_.00g251840"
"13185","PGEN_.00g251850"
"13186","PGEN_.00g251860"
"13187","PGEN_.00g251880"
"13188","PGEN_.00g251890"
"13189","PGEN_.00g251900"
"13190","PGEN_.00g251940"
"13191","PGEN_.00g251960"
"13192","PGEN_.00g251970"
"13193","PGEN_.00g251990"
"13194","PGEN_.00g252010"
"13195","PGEN_.00g252020"
"13196","PGEN_.00g252050"
"13197","PGEN_.00g252070"
"13198","PGEN_.00g252090"
"13199","PGEN_.00g252110"
"13200","PGEN_.00g252130"
"13201","PGEN_.00g252160"
"13202","PGEN_.00g252170"
"13203","PGEN_.00g252190"
"13204","PGEN_.00g252220"
"13205","PGEN_.00g252240"
"13206","PGEN_.00g252270"
"13207","PGEN_.00g252290"
"13208","PGEN_.00g252360"
"13209","PGEN_.00g252370"
"13210","PGEN_.00g252380"
"13211","PGEN_.00g252420"
"13212","PGEN_.00g252430"
"13213","PGEN_.00g252450"
"13214","PGEN_.00g252470"
"13215","PGEN_.00g252480"
"13216","PGEN_.00g252500"
"13217","PGEN_.00g252580"
"13218","PGEN_.00g252610"
"13219","PGEN_.00g252620"
"13220","PGEN_.00g252630"
"13221","PGEN_.00g252650"
"13222","PGEN_.00g252680"
"13223","PGEN_.00g252720"
"13224","PGEN_.00g252730"
"13225","PGEN_.00g252760"
"13226","PGEN_.00g252780"
"13227","PGEN_.00g252810"
"13228","PGEN_.00g252830"
"13229","PGEN_.00g252850"
"13230","PGEN_.00g252910"
"13231","PGEN_.00g252930"
"13232","PGEN_.00g252990"
"13233","PGEN_.00g253020"
"13234","PGEN_.00g253060"
"13235","PGEN_.00g253070"
"13236","PGEN_.00g253080"
"13237","PGEN_.00g253100"
"13238","PGEN_.00g253120"
"13239","PGEN_.00g253150"
"13240","PGEN_.00g253170"
"13241","PGEN_.00g253220"
"13242","PGEN_.00g253230"
"13243","PGEN_.00g253250"
"13244","PGEN_.00g253260"
"13245","PGEN_.00g253380"
"13246","PGEN_.00g253500"
"13247","PGEN_.00g253560"
"13248","PGEN_.00g253580"
"13249","PGEN_.00g253590"
"13250","PGEN_.00g253620"
"13251","PGEN_.00g253640"
"13252","PGEN_.00g253650"
"13253","PGEN_.00g253720"
"13254","PGEN_.00g253740"
"13255","PGEN_.00g253770"
"13256","PGEN_.00g253810"
"13257","PGEN_.00g253850"
"13258","PGEN_.00g253860"
"13259","PGEN_.00g253890"
"13260","PGEN_.00g253900"
"13261","PGEN_.00g253930"
"13262","PGEN_.00g253950"
"13263","PGEN_.00g253960"
"13264","PGEN_.00g254000"
"13265","PGEN_.00g254010"
"13266","PGEN_.00g254020"
"13267","PGEN_.00g254070"
"13268","PGEN_.00g254120"
"13269","PGEN_.00g254130"
"13270","PGEN_.00g254150"
"13271","PGEN_.00g254170"
"13272","PGEN_.00g254180"
"13273","PGEN_.00g254190"
"13274","PGEN_.00g254200"
"13275","PGEN_.00g254210"
"13276","PGEN_.00g254230"
"13277","PGEN_.00g254250"
"13278","PGEN_.00g254330"
"13279","PGEN_.00g254360"
"13280","PGEN_.00g254370"
"13281","PGEN_.00g254430"
"13282","PGEN_.00g254440"
"13283","PGEN_.00g254450"
"13284","PGEN_.00g254470"
"13285","PGEN_.00g254490"
"13286","PGEN_.00g254520"
"13287","PGEN_.00g254550"
"13288","PGEN_.00g254560"
"13289","PGEN_.00g254570"
"13290","PGEN_.00g254600"
"13291","PGEN_.00g254610"
"13292","PGEN_.00g254670"
"13293","PGEN_.00g254690"
"13294","PGEN_.00g254760"
"13295","PGEN_.00g254780"
"13296","PGEN_.00g254810"
"13297","PGEN_.00g254860"
"13298","PGEN_.00g254880"
"13299","PGEN_.00g254920"
"13300","PGEN_.00g254940"
"13301","PGEN_.00g254950"
"13302","PGEN_.00g254970"
"13303","PGEN_.00g254980"
"13304","PGEN_.00g255020"
"13305","PGEN_.00g255030"
"13306","PGEN_.00g255040"
"13307","PGEN_.00g255050"
"13308","PGEN_.00g255070"
"13309","PGEN_.00g255080"
"13310","PGEN_.00g255090"
"13311","PGEN_.00g255120"
"13312","PGEN_.00g255150"
"13313","PGEN_.00g255160"
"13314","PGEN_.00g255200"
"13315","PGEN_.00g255260"
"13316","PGEN_.00g255270"
"13317","PGEN_.00g255280"
"13318","PGEN_.00g255310"
"13319","PGEN_.00g255500"
"13320","PGEN_.00g255510"
"13321","PGEN_.00g255520"
"13322","PGEN_.00g255560"
"13323","PGEN_.00g255580"
"13324","PGEN_.00g255590"
"13325","PGEN_.00g255620"
"13326","PGEN_.00g255640"
"13327","PGEN_.00g255650"
"13328","PGEN_.00g255680"
"13329","PGEN_.00g255700"
"13330","PGEN_.00g255740"
"13331","PGEN_.00g255810"
"13332","PGEN_.00g255820"
"13333","PGEN_.00g255850"
"13334","PGEN_.00g255880"
"13335","PGEN_.00g255900"
"13336","PGEN_.00g255920"
"13337","PGEN_.00g255940"
"13338","PGEN_.00g255950"
"13339","PGEN_.00g255960"
"13340","PGEN_.00g255970"
"13341","PGEN_.00g256030"
"13342","PGEN_.00g256050"
"13343","PGEN_.00g256080"
"13344","PGEN_.00g256090"
"13345","PGEN_.00g256100"
"13346","PGEN_.00g256110"
"13347","PGEN_.00g256150"
"13348","PGEN_.00g256160"
"13349","PGEN_.00g256170"
"13350","PGEN_.00g256200"
"13351","PGEN_.00g256220"
"13352","PGEN_.00g256300"
"13353","PGEN_.00g256310"
"13354","PGEN_.00g256380"
"13355","PGEN_.00g256410"
"13356","PGEN_.00g256500"
"13357","PGEN_.00g256550"
"13358","PGEN_.00g256570"
"13359","PGEN_.00g256590"
"13360","PGEN_.00g256630"
"13361","PGEN_.00g256640"
"13362","PGEN_.00g256710"
"13363","PGEN_.00g256770"
"13364","PGEN_.00g256790"
"13365","PGEN_.00g256800"
"13366","PGEN_.00g256840"
"13367","PGEN_.00g256850"
"13368","PGEN_.00g256870"
"13369","PGEN_.00g256880"
"13370","PGEN_.00g256900"
"13371","PGEN_.00g256910"
"13372","PGEN_.00g256950"
"13373","PGEN_.00g256960"
"13374","PGEN_.00g257020"
"13375","PGEN_.00g257030"
"13376","PGEN_.00g257040"
"13377","PGEN_.00g257050"
"13378","PGEN_.00g257080"
"13379","PGEN_.00g257120"
"13380","PGEN_.00g257130"
"13381","PGEN_.00g257200"
"13382","PGEN_.00g257210"
"13383","PGEN_.00g257290"
"13384","PGEN_.00g257300"
"13385","PGEN_.00g257320"
"13386","PGEN_.00g257380"
"13387","PGEN_.00g257390"
"13388","PGEN_.00g257440"
"13389","PGEN_.00g257460"
"13390","PGEN_.00g257550"
"13391","PGEN_.00g257610"
"13392","PGEN_.00g257620"
"13393","PGEN_.00g257650"
"13394","PGEN_.00g257700"
"13395","PGEN_.00g257710"
"13396","PGEN_.00g257740"
"13397","PGEN_.00g257760"
"13398","PGEN_.00g257790"
"13399","PGEN_.00g257890"
"13400","PGEN_.00g257900"
"13401","PGEN_.00g257910"
"13402","PGEN_.00g257920"
"13403","PGEN_.00g257930"
"13404","PGEN_.00g257970"
"13405","PGEN_.00g257990"
"13406","PGEN_.00g258020"
"13407","PGEN_.00g258060"
"13408","PGEN_.00g258150"
"13409","PGEN_.00g258180"
"13410","PGEN_.00g258210"
"13411","PGEN_.00g258260"
"13412","PGEN_.00g258430"
"13413","PGEN_.00g258490"
"13414","PGEN_.00g258500"
"13415","PGEN_.00g258530"
"13416","PGEN_.00g258540"
"13417","PGEN_.00g258550"
"13418","PGEN_.00g258560"
"13419","PGEN_.00g258650"
"13420","PGEN_.00g258690"
"13421","PGEN_.00g258750"
"13422","PGEN_.00g258780"
"13423","PGEN_.00g258800"
"13424","PGEN_.00g258830"
"13425","PGEN_.00g258850"
"13426","PGEN_.00g258870"
"13427","PGEN_.00g258920"
"13428","PGEN_.00g258950"
"13429","PGEN_.00g258990"
"13430","PGEN_.00g259000"
"13431","PGEN_.00g259030"
"13432","PGEN_.00g259050"
"13433","PGEN_.00g259060"
"13434","PGEN_.00g259070"
"13435","PGEN_.00g259080"
"13436","PGEN_.00g259120"
"13437","PGEN_.00g259130"
"13438","PGEN_.00g259160"
"13439","PGEN_.00g259210"
"13440","PGEN_.00g259240"
"13441","PGEN_.00g259260"
"13442","PGEN_.00g259310"
"13443","PGEN_.00g259340"
"13444","PGEN_.00g259360"
"13445","PGEN_.00g259560"
"13446","PGEN_.00g259570"
"13447","PGEN_.00g259650"
"13448","PGEN_.00g259690"
"13449","PGEN_.00g259780"
"13450","PGEN_.00g259880"
"13451","PGEN_.00g259910"
"13452","PGEN_.00g260010"
"13453","PGEN_.00g260320"
"13454","PGEN_.00g260490"
"13455","PGEN_.00g260720"
"13456","PGEN_.00g260730"
"13457","PGEN_.00g260780"
"13458","PGEN_.00g260800"
"13459","PGEN_.00g260810"
"13460","PGEN_.00g260820"
"13461","PGEN_.00g260860"
"13462","PGEN_.00g260890"
"13463","PGEN_.00g260940"
"13464","PGEN_.00g260980"
"13465","PGEN_.00g260990"
"13466","PGEN_.00g261000"
"13467","PGEN_.00g261050"
"13468","PGEN_.00g261060"
"13469","PGEN_.00g261120"
"13470","PGEN_.00g261130"
"13471","PGEN_.00g261150"
"13472","PGEN_.00g261170"
"13473","PGEN_.00g261180"
"13474","PGEN_.00g261190"
"13475","PGEN_.00g261200"
"13476","PGEN_.00g261220"
"13477","PGEN_.00g261250"
"13478","PGEN_.00g261280"
"13479","PGEN_.00g261360"
"13480","PGEN_.00g261370"
"13481","PGEN_.00g261380"
"13482","PGEN_.00g261400"
"13483","PGEN_.00g261410"
"13484","PGEN_.00g261430"
"13485","PGEN_.00g261450"
"13486","PGEN_.00g261460"
"13487","PGEN_.00g261470"
"13488","PGEN_.00g261490"
"13489","PGEN_.00g261560"
"13490","PGEN_.00g261580"
"13491","PGEN_.00g261590"
"13492","PGEN_.00g261600"
"13493","PGEN_.00g261650"
"13494","PGEN_.00g261670"
"13495","PGEN_.00g261710"
"13496","PGEN_.00g261750"
"13497","PGEN_.00g261760"
"13498","PGEN_.00g261800"
"13499","PGEN_.00g261850"
"13500","PGEN_.00g261900"
"13501","PGEN_.00g261950"
"13502","PGEN_.00g261970"
"13503","PGEN_.00g262010"
"13504","PGEN_.00g262020"
"13505","PGEN_.00g262040"
"13506","PGEN_.00g262060"
"13507","PGEN_.00g262070"
"13508","PGEN_.00g262080"
"13509","PGEN_.00g262100"
"13510","PGEN_.00g262110"
"13511","PGEN_.00g262140"
"13512","PGEN_.00g262150"
"13513","PGEN_.00g262200"
"13514","PGEN_.00g262210"
"13515","PGEN_.00g262260"
"13516","PGEN_.00g262270"
"13517","PGEN_.00g262350"
"13518","PGEN_.00g262370"
"13519","PGEN_.00g262400"
"13520","PGEN_.00g262420"
"13521","PGEN_.00g262490"
"13522","PGEN_.00g262510"
"13523","PGEN_.00g262520"
"13524","PGEN_.00g262550"
"13525","PGEN_.00g262560"
"13526","PGEN_.00g262600"
"13527","PGEN_.00g262620"
"13528","PGEN_.00g262630"
"13529","PGEN_.00g262640"
"13530","PGEN_.00g262720"
"13531","PGEN_.00g262730"
"13532","PGEN_.00g262770"
"13533","PGEN_.00g262820"
"13534","PGEN_.00g262840"
"13535","PGEN_.00g262880"
"13536","PGEN_.00g262910"
"13537","PGEN_.00g262920"
"13538","PGEN_.00g262930"
"13539","PGEN_.00g262960"
"13540","PGEN_.00g262980"
"13541","PGEN_.00g262990"
"13542","PGEN_.00g263120"
"13543","PGEN_.00g263150"
"13544","PGEN_.00g263160"
"13545","PGEN_.00g263170"
"13546","PGEN_.00g263200"
"13547","PGEN_.00g263220"
"13548","PGEN_.00g263230"
"13549","PGEN_.00g263240"
"13550","PGEN_.00g263290"
"13551","PGEN_.00g263390"
"13552","PGEN_.00g263410"
"13553","PGEN_.00g263420"
"13554","PGEN_.00g263430"
"13555","PGEN_.00g263440"
"13556","PGEN_.00g263470"
"13557","PGEN_.00g263480"
"13558","PGEN_.00g263590"
"13559","PGEN_.00g263600"
"13560","PGEN_.00g263640"
"13561","PGEN_.00g263670"
"13562","PGEN_.00g263690"
"13563","PGEN_.00g263710"
"13564","PGEN_.00g263750"
"13565","PGEN_.00g263760"
"13566","PGEN_.00g263800"
"13567","PGEN_.00g263870"
"13568","PGEN_.00g263880"
"13569","PGEN_.00g263910"
"13570","PGEN_.00g263960"
"13571","PGEN_.00g264020"
"13572","PGEN_.00g264030"
"13573","PGEN_.00g264120"
"13574","PGEN_.00g264140"
"13575","PGEN_.00g264170"
"13576","PGEN_.00g264220"
"13577","PGEN_.00g264280"
"13578","PGEN_.00g264440"
"13579","PGEN_.00g264450"
"13580","PGEN_.00g264500"
"13581","PGEN_.00g264590"
"13582","PGEN_.00g264600"
"13583","PGEN_.00g264620"
"13584","PGEN_.00g264630"
"13585","PGEN_.00g264640"
"13586","PGEN_.00g264650"
"13587","PGEN_.00g264670"
"13588","PGEN_.00g264710"
"13589","PGEN_.00g264730"
"13590","PGEN_.00g264770"
"13591","PGEN_.00g264830"
"13592","PGEN_.00g264900"
"13593","PGEN_.00g264930"
"13594","PGEN_.00g264940"
"13595","PGEN_.00g264950"
"13596","PGEN_.00g264960"
"13597","PGEN_.00g264980"
"13598","PGEN_.00g264990"
"13599","PGEN_.00g265010"
"13600","PGEN_.00g265170"
"13601","PGEN_.00g265200"
"13602","PGEN_.00g265270"
"13603","PGEN_.00g265280"
"13604","PGEN_.00g265330"
"13605","PGEN_.00g265340"
"13606","PGEN_.00g265380"
"13607","PGEN_.00g265510"
"13608","PGEN_.00g265530"
"13609","PGEN_.00g265550"
"13610","PGEN_.00g265640"
"13611","PGEN_.00g265660"
"13612","PGEN_.00g265720"
"13613","PGEN_.00g265780"
"13614","PGEN_.00g265800"
"13615","PGEN_.00g265950"
"13616","PGEN_.00g265960"
"13617","PGEN_.00g265980"
"13618","PGEN_.00g265990"
"13619","PGEN_.00g266040"
"13620","PGEN_.00g266100"
"13621","PGEN_.00g266110"
"13622","PGEN_.00g266130"
"13623","PGEN_.00g266170"
"13624","PGEN_.00g266290"
"13625","PGEN_.00g266330"
"13626","PGEN_.00g266340"
"13627","PGEN_.00g266360"
"13628","PGEN_.00g266380"
"13629","PGEN_.00g266400"
"13630","PGEN_.00g266410"
"13631","PGEN_.00g266460"
"13632","PGEN_.00g266470"
"13633","PGEN_.00g266500"
"13634","PGEN_.00g266510"
"13635","PGEN_.00g266530"
"13636","PGEN_.00g266600"
"13637","PGEN_.00g266610"
"13638","PGEN_.00g266680"
"13639","PGEN_.00g266730"
"13640","PGEN_.00g266780"
"13641","PGEN_.00g266790"
"13642","PGEN_.00g266800"
"13643","PGEN_.00g266840"
"13644","PGEN_.00g266850"
"13645","PGEN_.00g266890"
"13646","PGEN_.00g266910"
"13647","PGEN_.00g266970"
"13648","PGEN_.00g267040"
"13649","PGEN_.00g267120"
"13650","PGEN_.00g267160"
"13651","PGEN_.00g267260"
"13652","PGEN_.00g267320"
"13653","PGEN_.00g267340"
"13654","PGEN_.00g267410"
"13655","PGEN_.00g267460"
"13656","PGEN_.00g267610"
"13657","PGEN_.00g267640"
"13658","PGEN_.00g267660"
"13659","PGEN_.00g267730"
"13660","PGEN_.00g267770"
"13661","PGEN_.00g267780"
"13662","PGEN_.00g267800"
"13663","PGEN_.00g267840"
"13664","PGEN_.00g268240"
"13665","PGEN_.00g268460"
"13666","PGEN_.00g268520"
"13667","PGEN_.00g268590"
"13668","PGEN_.00g268640"
"13669","PGEN_.00g268660"
"13670","PGEN_.00g268710"
"13671","PGEN_.00g268780"
"13672","PGEN_.00g268810"
"13673","PGEN_.00g268820"
"13674","PGEN_.00g268840"
"13675","PGEN_.00g268860"
"13676","PGEN_.00g268910"
"13677","PGEN_.00g268930"
"13678","PGEN_.00g268940"
"13679","PGEN_.00g268950"
"13680","PGEN_.00g269000"
"13681","PGEN_.00g269040"
"13682","PGEN_.00g269050"
"13683","PGEN_.00g269110"
"13684","PGEN_.00g269120"
"13685","PGEN_.00g269150"
"13686","PGEN_.00g269160"
"13687","PGEN_.00g269180"
"13688","PGEN_.00g269190"
"13689","PGEN_.00g269200"
"13690","PGEN_.00g269210"
"13691","PGEN_.00g269220"
"13692","PGEN_.00g269240"
"13693","PGEN_.00g269260"
"13694","PGEN_.00g269410"
"13695","PGEN_.00g269420"
"13696","PGEN_.00g269470"
"13697","PGEN_.00g269610"
"13698","PGEN_.00g269630"
"13699","PGEN_.00g269790"
"13700","PGEN_.00g269870"
"13701","PGEN_.00g269940"
"13702","PGEN_.00g269960"
"13703","PGEN_.00g270070"
"13704","PGEN_.00g270080"
"13705","PGEN_.00g270090"
"13706","PGEN_.00g270100"
"13707","PGEN_.00g270120"
"13708","PGEN_.00g270130"
"13709","PGEN_.00g270160"
"13710","PGEN_.00g270220"
"13711","PGEN_.00g270230"
"13712","PGEN_.00g270260"
"13713","PGEN_.00g270380"
"13714","PGEN_.00g270400"
"13715","PGEN_.00g270410"
"13716","PGEN_.00g270440"
"13717","PGEN_.00g270460"
"13718","PGEN_.00g270510"
"13719","PGEN_.00g270550"
"13720","PGEN_.00g270560"
"13721","PGEN_.00g270570"
"13722","PGEN_.00g270590"
"13723","PGEN_.00g270600"
"13724","PGEN_.00g270660"
"13725","PGEN_.00g270720"
"13726","PGEN_.00g270730"
"13727","PGEN_.00g270740"
"13728","PGEN_.00g270750"
"13729","PGEN_.00g270770"
"13730","PGEN_.00g270830"
"13731","PGEN_.00g270880"
"13732","PGEN_.00g270900"
"13733","PGEN_.00g270930"
"13734","PGEN_.00g270940"
"13735","PGEN_.00g271010"
"13736","PGEN_.00g271030"
"13737","PGEN_.00g271040"
"13738","PGEN_.00g271120"
"13739","PGEN_.00g271250"
"13740","PGEN_.00g271270"
"13741","PGEN_.00g271360"
"13742","PGEN_.00g271370"
"13743","PGEN_.00g271380"
"13744","PGEN_.00g271400"
"13745","PGEN_.00g271410"
"13746","PGEN_.00g271420"
"13747","PGEN_.00g271450"
"13748","PGEN_.00g271460"
"13749","PGEN_.00g271480"
"13750","PGEN_.00g271510"
"13751","PGEN_.00g271710"
"13752","PGEN_.00g271830"
"13753","PGEN_.00g271840"
"13754","PGEN_.00g271860"
"13755","PGEN_.00g271870"
"13756","PGEN_.00g271890"
"13757","PGEN_.00g271910"
"13758","PGEN_.00g271950"
"13759","PGEN_.00g272070"
"13760","PGEN_.00g272130"
"13761","PGEN_.00g272160"
"13762","PGEN_.00g272170"
"13763","PGEN_.00g272230"
"13764","PGEN_.00g272240"
"13765","PGEN_.00g272300"
"13766","PGEN_.00g272290"
"13767","PGEN_.00g272330"
"13768","PGEN_.00g272340"
"13769","PGEN_.00g272410"
"13770","PGEN_.00g272460"
"13771","PGEN_.00g272480"
"13772","PGEN_.00g272490"
"13773","PGEN_.00g272500"
"13774","PGEN_.00g272550"
"13775","PGEN_.00g272560"
"13776","PGEN_.00g272570"
"13777","PGEN_.00g272580"
"13778","PGEN_.00g272620"
"13779","PGEN_.00g272640"
"13780","PGEN_.00g272650"
"13781","PGEN_.00g272680"
"13782","PGEN_.00g272710"
"13783","PGEN_.00g272730"
"13784","PGEN_.00g272740"
"13785","PGEN_.00g272810"
"13786","PGEN_.00g272830"
"13787","PGEN_.00g272850"
"13788","PGEN_.00g272900"
"13789","PGEN_.00g272930"
"13790","PGEN_.00g272950"
"13791","PGEN_.00g273030"
"13792","PGEN_.00g273080"
"13793","PGEN_.00g273090"
"13794","PGEN_.00g273110"
"13795","PGEN_.00g273130"
"13796","PGEN_.00g273160"
"13797","PGEN_.00g273180"
"13798","PGEN_.00g273200"
"13799","PGEN_.00g273210"
"13800","PGEN_.00g273240"
"13801","PGEN_.00g273290"
"13802","PGEN_.00g273310"
"13803","PGEN_.00g273320"
"13804","PGEN_.00g273360"
"13805","PGEN_.00g273370"
"13806","PGEN_.00g273390"
"13807","PGEN_.00g273420"
"13808","PGEN_.00g273430"
"13809","PGEN_.00g273440"
"13810","PGEN_.00g273460"
"13811","PGEN_.00g273510"
"13812","PGEN_.00g273520"
"13813","PGEN_.00g273550"
"13814","PGEN_.00g273560"
"13815","PGEN_.00g273630"
"13816","PGEN_.00g273680"
"13817","PGEN_.00g273710"
"13818","PGEN_.00g273750"
"13819","PGEN_.00g273820"
"13820","PGEN_.00g273840"
"13821","PGEN_.00g273860"
"13822","PGEN_.00g273880"
"13823","PGEN_.00g273900"
"13824","PGEN_.00g273930"
"13825","PGEN_.00g273940"
"13826","PGEN_.00g273950"
"13827","PGEN_.00g273970"
"13828","PGEN_.00g274030"
"13829","PGEN_.00g274040"
"13830","PGEN_.00g274050"
"13831","PGEN_.00g274060"
"13832","PGEN_.00g274070"
"13833","PGEN_.00g274130"
"13834","PGEN_.00g274150"
"13835","PGEN_.00g274220"
"13836","PGEN_.00g274230"
"13837","PGEN_.00g274240"
"13838","PGEN_.00g274280"
"13839","PGEN_.00g274290"
"13840","PGEN_.00g274310"
"13841","PGEN_.00g274320"
"13842","PGEN_.00g274340"
"13843","PGEN_.00g274380"
"13844","PGEN_.00g274390"
"13845","PGEN_.00g274400"
"13846","PGEN_.00g274430"
"13847","PGEN_.00g274470"
"13848","PGEN_.00g274480"
"13849","PGEN_.00g274510"
"13850","PGEN_.00g274550"
"13851","PGEN_.00g274560"
"13852","PGEN_.00g274570"
"13853","PGEN_.00g274580"
"13854","PGEN_.00g274590"
"13855","PGEN_.00g274600"
"13856","PGEN_.00g274640"
"13857","PGEN_.00g274660"
"13858","PGEN_.00g274670"
"13859","PGEN_.00g274700"
"13860","PGEN_.00g274740"
"13861","PGEN_.00g274760"
"13862","PGEN_.00g274820"
"13863","PGEN_.00g274850"
"13864","PGEN_.00g274940"
"13865","PGEN_.00g274980"
"13866","PGEN_.00g275030"
"13867","PGEN_.00g275060"
"13868","PGEN_.00g275090"
"13869","PGEN_.00g275110"
"13870","PGEN_.00g275120"
"13871","PGEN_.00g275130"
"13872","PGEN_.00g275180"
"13873","PGEN_.00g275200"
"13874","PGEN_.00g275210"
"13875","PGEN_.00g275220"
"13876","PGEN_.00g275250"
"13877","PGEN_.00g275320"
"13878","PGEN_.00g275330"
"13879","PGEN_.00g275370"
"13880","PGEN_.00g275400"
"13881","PGEN_.00g275410"
"13882","PGEN_.00g275420"
"13883","PGEN_.00g275430"
"13884","PGEN_.00g275440"
"13885","PGEN_.00g275470"
"13886","PGEN_.00g275490"
"13887","PGEN_.00g275510"
"13888","PGEN_.00g275550"
"13889","PGEN_.00g275600"
"13890","PGEN_.00g275670"
"13891","PGEN_.00g275680"
"13892","PGEN_.00g275730"
"13893","PGEN_.00g275760"
"13894","PGEN_.00g275800"
"13895","PGEN_.00g275820"
"13896","PGEN_.00g275970"
"13897","PGEN_.00g275980"
"13898","PGEN_.00g276010"
"13899","PGEN_.00g276050"
"13900","PGEN_.00g276060"
"13901","PGEN_.00g276070"
"13902","PGEN_.00g276110"
"13903","PGEN_.00g276120"
"13904","PGEN_.00g276210"
"13905","PGEN_.00g276360"
"13906","PGEN_.00g276380"
"13907","PGEN_.00g276470"
"13908","PGEN_.00g276540"
"13909","PGEN_.00g276580"
"13910","PGEN_.00g276610"
"13911","PGEN_.00g276660"
"13912","PGEN_.00g276710"
"13913","PGEN_.00g276740"
"13914","PGEN_.00g276790"
"13915","PGEN_.00g276810"
"13916","PGEN_.00g276820"
"13917","PGEN_.00g276830"
"13918","PGEN_.00g276900"
"13919","PGEN_.00g276910"
"13920","PGEN_.00g276920"
"13921","PGEN_.00g276930"
"13922","PGEN_.00g276950"
"13923","PGEN_.00g277010"
"13924","PGEN_.00g277030"
"13925","PGEN_.00g277090"
"13926","PGEN_.00g277220"
"13927","PGEN_.00g277230"
