"","x"
"7948","GO:0071947"
"7949","GO:0072573"
"7950","GO:1902042"
"7951","GO:1990168"
"7952","GO:2000347"
"7953","GO:2000349"
"7954","GO:0016810"
"7955","GO:0017064"
"7956","GO:0047412"
"7957","GO:0070291"
"7958","GO:0010255"
"7959","GO:0035538"
"7960","GO:0045723"
"7961","GO:0044342"
"7962","GO:0006850"
"7963","GO:0050833"
"7964","GO:0061732"
"7965","GO:0002318"
"7966","GO:0002667"
"7967","GO:0014894"
"7968","GO:0016513"
"7969","GO:0030854"
"7970","GO:0031069"
"7971","GO:0043371"
"7972","GO:0043378"
"7973","GO:0071336"
"7974","GO:1903431"
"7975","GO:2000872"
"7976","GO:0016672"
"7977","GO:0003300"
"7978","GO:0005859"
"7979","GO:0030240"
"7980","GO:0030241"
"7981","GO:0031674"
"7982","GO:0035995"
"7983","GO:0043056"
"7984","GO:0048739"
"7985","GO:0048769"
"7986","GO:0055002"
"7987","GO:0055008"
"7988","GO:0060419"
"7989","GO:1901897"
"7990","GO:0001893"
"7991","GO:0009956"
"7992","GO:0060674"
"7993","GO:0060849"
"7994","GO:0071920"
"7995","GO:0006123"
"7996","GO:0035694"
"7997","GO:0003360"
"7998","GO:0031404"
"7999","GO:0045216"
"8000","GO:0022409"
"8001","GO:0061951"
"8002","GO:0070160"
"8003","GO:2000049"
"8004","GO:0060019"
"8005","GO:0070445"
"8006","GO:1902414"
"8007","GO:0021513"
"8008","GO:0034405"
"8009","GO:0036334"
"8010","GO:0042487"
"8011","GO:0097541"
"8012","GO:1903929"
"8013","GO:0006964"
"8014","GO:0043281"
"8015","GO:0008579"
"8016","GO:0048692"
"8017","GO:1900426"
"8018","GO:1903854"
"8019","GO:0004340"
"8020","GO:0004396"
"8021","GO:0005536"
"8022","GO:0006000"
"8023","GO:0008865"
"8024","GO:0019158"
"8025","GO:0000900"
"8026","GO:0042835"
"8027","GO:0044183"
"8028","GO:0051086"
"8029","GO:0051131"
"8030","GO:0015889"
"8031","GO:0020028"
"8032","GO:0030135"
"8033","GO:0030492"
"8034","GO:0042366"
"8035","GO:0001716"
"8036","GO:0005330"
"8037","GO:0005334"
"8038","GO:0008504"
"8039","GO:0015101"
"8040","GO:0015874"
"8041","GO:0048241"
"8042","GO:0006120"
"8043","GO:0008137"
"8044","GO:0046898"
"8045","GO:0099634"
"8046","GO:1900075"
"8047","GO:1901626"
"8048","GO:1903540"
"8049","GO:0005682"
"8050","GO:0034715"
"8051","GO:0001883"
"8052","GO:0061463"
"8053","GO:1990817"
"8054","GO:0036465"
"8055","GO:0046850"
"8056","GO:0048791"
"8057","GO:0070092"
"8058","GO:0090119"
"8059","GO:0090385"
"8060","GO:0099502"
"8061","GO:1990926"
"8062","GO:1990927"
"8063","GO:0014054"
"8064","GO:0022843"
"8065","GO:0032229"
"8066","GO:0046547"
"8067","GO:2001136"
"8068","GO:0004119"
"8069","GO:0040020"
"8070","GO:0060282"
"8071","GO:0071321"
"8072","GO:0020005"
"8073","GO:0035458"
"8074","GO:0044406"
"8075","GO:0004630"
"8076","GO:0006654"
"8077","GO:0032534"
"8078","GO:0048017"
"8079","GO:0070290"
"8080","GO:0070139"
"8081","GO:0070646"
"8082","GO:0090169"
"8083","GO:0090234"
"8084","GO:0009820"
"8085","GO:0033784"
"8086","GO:0002862"
"8087","GO:0051403"
"8088","GO:0070423"
"8089","GO:1902443"
"8090","GO:0001054"
"8091","GO:1904750"
"8092","GO:0098770"
"8093","GO:1902523"
"8094","GO:1902524"
"8095","GO:1902916"
"8096","GO:0004571"
"8097","GO:1904381"
"8098","GO:0008311"
"8099","GO:0097442"
"8100","GO:1905240"
"8101","GO:1990026"
"8102","GO:2001223"
"8103","GO:0097550"
"8104","GO:0090730"
"8105","GO:0008586"
"8106","GO:0016010"
"8107","GO:0014809"
"8108","GO:0016013"
"8109","GO:0017166"
"8110","GO:0030049"
"8111","GO:0030055"
"8112","GO:0031527"
"8113","GO:0035994"
"8114","GO:0050998"
"8115","GO:0086001"
"8116","GO:0090287"
"8117","GO:1901385"
"8118","GO:1902083"
"8119","GO:2000649"
"8120","GO:0001652"
"8121","GO:0061400"
"8122","GO:0019408"
"8123","GO:0000923"
"8124","GO:0008275"
"8125","GO:0051415"
"8126","GO:0003229"
"8127","GO:0003417"
"8128","GO:0006925"
"8129","GO:0008235"
"8130","GO:0030327"
"8131","GO:0032350"
"8132","GO:0043007"
"8133","GO:0043516"
"8134","GO:0043979"
"8135","GO:0044029"
"8136","GO:0048145"
"8137","GO:0061762"
"8138","GO:0070302"
"8139","GO:0072423"
"8140","GO:1903025"
"8141","GO:1903463"
"8142","GO:1903799"
"8143","GO:1990036"
"8144","GO:1990164"
"8145","GO:2000618"
"8146","GO:2000730"
"8147","GO:0003939"
"8148","GO:0006061"
"8149","GO:0006062"
"8150","GO:0006116"
"8151","GO:0006735"
"8152","GO:0046370"
"8153","GO:0051160"
"8154","GO:0032823"
"8155","GO:0033082"
"8156","GO:0051136"
"8157","GO:0060576"
"8158","GO:1990654"
"8159","GO:0031665"
"8160","GO:0009383"
"8161","GO:0031167"
"8162","GO:0042256"
"8163","GO:0070131"
"8164","GO:0016272"
"8165","GO:0005849"
"8166","GO:0043175"
"8167","GO:2000805"
"8168","GO:0009279"
"8169","GO:0050825"
"8170","GO:0004074"
"8171","GO:0003720"
"8172","GO:0006782"
"8173","GO:0017075"
"8174","GO:0098888"
"8175","GO:0098674"
"8176","GO:0098992"
"8177","GO:0002215"
"8178","GO:0032714"
"8179","GO:0072677"
"8180","GO:0034236"
"8181","GO:0060306"
"8182","GO:0060372"
"8183","GO:0060454"
"8184","GO:0072347"
"8185","GO:0086008"
"8186","GO:0086011"
"8187","GO:0086013"
"8188","GO:0086089"
"8189","GO:0097623"
"8190","GO:0098914"
"8191","GO:0098915"
"8192","GO:1902282"
"8193","GO:1903817"
"8194","GO:0008508"
"8195","GO:0043250"
"8196","GO:0043251"
"8197","GO:0008478"
"8198","GO:0009443"
"8199","GO:0031403"
"8200","GO:0003985"
"8201","GO:0003988"
"8202","GO:0001727"
"8203","GO:0031571"
"8204","GO:0090216"
"8205","GO:0099562"
"8206","GO:0030894"
"8207","GO:0010764"
"8208","GO:0047888"
"8209","GO:2000490"
"8210","GO:0016045"
"8211","GO:0070269"
"8212","GO:0072557"
"8213","GO:0000182"
"8214","GO:0033613"
"8215","GO:0072559"
"8216","GO:0031123"
"8217","GO:0010955"
"8218","GO:0051224"
"8219","GO:2000642"
"8220","GO:0003883"
"8221","GO:0019856"
"8222","GO:0044210"
"8223","GO:0097268"
"8224","GO:0006333"
"8225","GO:0090417"
"8226","GO:2001143"
"8227","GO:0019208"
"8228","GO:0035507"
"8229","GO:0035508"
"8230","GO:0046822"
"8231","GO:0072357"
"8232","GO:2000359"
"8233","GO:0021555"
"8234","GO:0060028"
"8235","GO:0070650"
"8236","GO:0004077"
"8237","GO:0004078"
"8238","GO:0004079"
"8239","GO:0004080"
"8240","GO:0005652"
"8241","GO:0009305"
"8242","GO:0016570"
"8243","GO:0018271"
"8244","GO:0070781"
"8245","GO:0071110"
"8246","GO:0021536"
"8247","GO:0021979"
"8248","GO:0035776"
"8249","GO:0072020"
"8250","GO:0006607"
"8251","GO:0019054"
"8252","GO:0075506"
"8253","GO:0098892"
"8254","GO:0099527"
"8255","GO:1903902"
"8256","GO:0006807"
"8257","GO:0031207"
"8258","GO:0003219"
"8259","GO:0003266"
"8260","GO:0003278"
"8261","GO:0003680"
"8262","GO:0010463"
"8263","GO:0034103"
"8264","GO:0060536"
"8265","GO:0061032"
"8266","GO:0061325"
"8267","GO:2000763"
"8268","GO:2000764"
"8269","GO:0008897"
"8270","GO:0045040"
"8271","GO:0018826"
"8272","GO:0047982"
"8273","GO:0004890"
"8274","GO:0005237"
"8275","GO:0007214"
"8276","GO:0022851"
"8277","GO:0051932"
"8278","GO:0060119"
"8279","GO:1902711"
"8280","GO:0016216"
"8281","GO:0000212"
"8282","GO:0031618"
"8283","GO:0031933"
"8284","GO:0035128"
"8285","GO:0060009"
"8286","GO:0072520"
"8287","GO:1900112"
"8288","GO:1901581"
"8289","GO:1901582"
"8290","GO:1904908"
"8291","GO:1990707"
"8292","GO:0072321"
"8293","GO:0032190"
"8294","GO:0035803"
"8295","GO:1903118"
"8296","GO:0010898"
"8297","GO:0002191"
"8298","GO:0098808"
"8299","GO:0016936"
"8300","GO:0044262"
"8301","GO:0051413"
"8302","GO:1904016"
"8303","GO:0030587"
"8304","GO:0031670"
"8305","GO:1904743"
"8306","GO:0030893"
"8307","GO:0034991"
"8308","GO:0015917"
"8309","GO:0043471"
"8310","GO:1904978"
"8311","GO:1905123"
"8312","GO:1905671"
"8313","GO:0033179"
"8314","GO:0009386"
"8315","GO:1903751"
"8316","GO:0019099"
"8317","GO:0035316"
"8318","GO:0048067"
"8319","GO:0070896"
"8320","GO:0004112"
"8321","GO:0004118"
"8322","GO:0046069"
"8323","GO:0032782"
"8324","GO:0035360"
"8325","GO:0046581"
"8326","GO:1990456"
"8327","GO:0043370"
"8328","GO:0000064"
"8329","GO:1990575"
"8330","GO:0001867"
"8331","GO:2000484"
"8332","GO:0090026"
"8333","GO:0021562"
"8334","GO:1903371"
"8335","GO:1903899"
"8336","GO:0004523"
"8337","GO:0044826"
"8338","GO:0075713"
"8339","GO:0034138"
"8340","GO:0060355"
"8341","GO:0071360"
"8342","GO:0002544"
"8343","GO:0002581"
"8344","GO:0002605"
"8345","GO:0010748"
"8346","GO:0010751"
"8347","GO:0010757"
"8348","GO:0010759"
"8349","GO:0030194"
"8350","GO:0032695"
"8351","GO:0032914"
"8352","GO:0033574"
"8353","GO:0042535"
"8354","GO:0043537"
"8355","GO:0050921"
"8356","GO:0070051"
"8357","GO:0070052"
"8358","GO:0090051"
"8359","GO:1902043"
"8360","GO:1903588"
"8361","GO:2000379"
"8362","GO:2001027"
"8363","GO:0003810"
"8364","GO:0010838"
"8365","GO:0031424"
"8366","GO:0002082"
"8367","GO:0005375"
"8368","GO:0006878"
"8369","GO:0010042"
"8370","GO:0010273"
"8371","GO:0015677"
"8372","GO:0018205"
"8373","GO:0021860"
"8374","GO:0032767"
"8375","GO:0034760"
"8376","GO:0042414"
"8377","GO:0043682"
"8378","GO:0051542"
"8379","GO:0060003"
"8380","GO:0071236"
"8381","GO:0071279"
"8382","GO:0071281"
"8383","GO:0071284"
"8384","GO:1903036"
"8385","GO:1903136"
"8386","GO:1904959"
"8387","GO:0004377"
"8388","GO:0007221"
"8389","GO:0018076"
"8390","GO:0045637"
"8391","GO:0008088"
"8392","GO:0002189"
"8393","GO:0006015"
"8394","GO:0006144"
"8395","GO:0019693"
"8396","GO:0046101"
"8397","GO:0030043"
"8398","GO:0045010"
"8399","GO:0004557"
"8400","GO:0045019"
"8401","GO:0046477"
"8402","GO:0051001"
"8403","GO:0052692"
"8404","GO:0008456"
"8405","GO:0008973"
"8406","GO:0007379"
"8407","GO:0008301"
"8408","GO:0008348"
"8409","GO:0017055"
"8410","GO:0071541"
"8411","GO:0007032"
"8412","GO:0044753"
"8413","GO:0044754"
"8414","GO:0061912"
"8415","GO:1905719"
"8416","GO:0003062"
"8417","GO:0010867"
"8418","GO:0019217"
"8419","GO:0033762"
"8420","GO:0045540"
"8421","GO:0045542"
"8422","GO:1902807"
"8423","GO:0043922"
"8424","GO:2001269"
"8425","GO:0010761"
"8426","GO:0021675"
"8427","GO:0046015"
"8428","GO:0051388"
"8429","GO:0000340"
"8430","GO:0031209"
"8431","GO:0004821"
"8432","GO:0006427"
"8433","GO:0021785"
"8434","GO:0021952"
"8435","GO:0030224"
"8436","GO:0002055"
"8437","GO:0003999"
"8438","GO:0006166"
"8439","GO:0006168"
"8440","GO:0044209"
"8441","GO:0045298"
"8442","GO:0019104"
"8443","GO:0042834"
"8444","GO:0044278"
"8445","GO:0070492"
"8446","GO:0046740"
"8447","GO:0019628"
"8448","GO:0033971"
"8449","GO:0016811"
"8450","GO:0030207"
"8451","GO:0004642"
"8452","GO:0009168"
"8453","GO:0014816"
"8454","GO:0014901"
"8455","GO:0014908"
"8456","GO:0061586"
"8457","GO:0099156"
"8458","GO:0002153"
"8459","GO:0030375"
"8460","GO:0002115"
"8461","GO:0032237"
"8462","GO:0005302"
"8463","GO:0032564"
"8464","GO:0003094"
"8465","GO:0004044"
"8466","GO:0009113"
"8467","GO:0004638"
"8468","GO:0004639"
"8469","GO:0043727"
"8470","GO:0004104"
"8471","GO:0043279"
"8472","GO:0034227"
"8473","GO:0032196"
"8474","GO:0030167"
"8475","GO:1901509"
"8476","GO:1902203"
"8477","GO:1902548"
"8478","GO:2001113"
"8479","GO:0016881"
"8480","GO:0007185"
"8481","GO:0033003"
"8482","GO:0034109"
"8483","GO:0001849"
"8484","GO:0014719"
"8485","GO:0014841"
"8486","GO:0033002"
"8487","GO:0043654"
"8488","GO:0048627"
"8489","GO:0048641"
"8490","GO:0051147"
"8491","GO:2000288"
"8492","GO:0004464"
"8493","GO:0019370"
"8494","GO:0051132"
"8495","GO:0051861"
"8496","GO:0003073"
"8497","GO:0048232"
"8498","GO:0009991"
"8499","GO:0019178"
"8500","GO:0102757"
"8501","GO:0046496"
"8502","GO:0047453"
"8503","GO:0052855"
"8504","GO:0052856"
"8505","GO:0052857"
"8506","GO:0006311"
"8507","GO:0010844"
"8508","GO:0010845"
"8509","GO:0016584"
"8510","GO:0044648"
"8511","GO:0046975"
"8512","GO:0051567"
"8513","GO:0060903"
"8514","GO:0097198"
"8515","GO:0097676"
"8516","GO:0097692"
"8517","GO:1905437"
"8518","GO:1905516"
"8519","GO:2001255"
"8520","GO:0034085"
"8521","GO:1901836"
"8522","GO:1990700"
"8523","GO:0071345"
"8524","GO:0097752"
"8525","GO:2000270"
"8526","GO:0004132"
"8527","GO:0006226"
"8528","GO:0006231"
"8529","GO:0006220"
"8530","GO:0016011"
"8531","GO:0016012"
"8532","GO:0055013"
"8533","GO:0097084"
"8534","GO:0006907"
"8535","GO:0070685"
"8536","GO:0005412"
"8537","GO:0106001"
"8538","GO:1904659"
"8539","GO:0005362"
"8540","GO:0008645"
"8541","GO:0007051"
"8542","GO:0018013"
"8543","GO:0018016"
"8544","GO:0035572"
"8545","GO:0035573"
"8546","GO:0071885"
"8547","GO:0030288"
"8548","GO:0016878"
"8549","GO:0019482"
"8550","GO:0043041"
"8551","GO:0030195"
"8552","GO:0044537"
"8553","GO:0070012"
"8554","GO:1903142"
"8555","GO:0032591"
"8556","GO:0044308"
"8557","GO:0044309"
"8558","GO:0051018"
"8559","GO:0000973"
"8560","GO:0034398"
"8561","GO:0044614"
"8562","GO:0001505"
"8563","GO:0004969"
"8564","GO:0016933"
"8565","GO:1904456"
"8566","GO:0016300"
"8567","GO:0016290"
"8568","GO:0102991"
"8569","GO:0002152"
"8570","GO:0006544"
"8571","GO:0006699"
"8572","GO:0008206"
"8573","GO:0019530"
"8574","GO:0033882"
"8575","GO:0047963"
"8576","GO:0052815"
"8577","GO:0052816"
"8578","GO:0052817"
"8579","GO:0044354"
"8580","GO:0010944"
"8581","GO:0046545"
"8582","GO:0060244"
"8583","GO:0001016"
"8584","GO:0000054"
"8585","GO:0006415"
"8586","GO:0060698"
"8587","GO:0060702"
"8588","GO:0005222"
"8589","GO:0005223"
"8590","GO:0017071"
"8591","GO:0008186"
"8592","GO:0032574"
"8593","GO:1990955"
"8594","GO:0016198"
"8595","GO:0042068"
"8596","GO:0019626"
"8597","GO:0030339"
"8598","GO:0034379"
"8599","GO:0051791"
"8600","GO:0005332"
"8601","GO:0005368"
"8602","GO:0005369"
"8603","GO:0015734"
"8604","GO:0042165"
"8605","GO:0003823"
"8606","GO:0006956"
"8607","GO:1902679"
"8608","GO:0002761"
"8609","GO:0002829"
"8610","GO:0032410"
"8611","GO:0032713"
"8612","GO:0045619"
"8613","GO:0048294"
"8614","GO:0048302"
"8615","GO:0002238"
"8616","GO:0002374"
"8617","GO:0002730"
"8618","GO:0014005"
"8619","GO:0030837"
"8620","GO:0032289"
"8621","GO:0032493"
"8622","GO:0032494"
"8623","GO:0032613"
"8624","GO:0032640"
"8625","GO:0032700"
"8626","GO:0032735"
"8627","GO:0032741"
"8628","GO:0032757"
"8629","GO:0034123"
"8630","GO:0035325"
"8631","GO:0035354"
"8632","GO:0042495"
"8633","GO:0042497"
"8634","GO:0042498"
"8635","GO:0050718"
"8636","GO:0052063"
"8637","GO:0060907"
"8638","GO:0071221"
"8639","GO:0071223"
"8640","GO:0071224"
"8641","GO:1903974"
"8642","GO:1904417"
"8643","GO:1904466"
"8644","GO:0016531"
"8645","GO:0062098"
"8646","GO:0009649"
"8647","GO:2000074"
"8648","GO:2000323"
"8649","GO:0000783"
"8650","GO:0016233"
"8651","GO:0031848"
"8652","GO:0048239"
"8653","GO:0070187"
"8654","GO:0098505"
"8655","GO:1901985"
"8656","GO:0019829"
"8657","GO:0061092"
"8658","GO:0004817"
"8659","GO:0006423"
"8660","GO:0061511"
"8661","GO:0071539"
"8662","GO:0060994"
"8663","GO:0061005"
"8664","GO:0009266"
"8665","GO:0045234"
"8666","GO:0008454"
"8667","GO:0033785"
"8668","GO:0033786"
"8669","GO:0097171"
"8670","GO:0015252"
"8671","GO:0010457"
"8672","GO:0046601"
"8673","GO:0098535"
"8674","GO:0016999"
"8675","GO:0004814"
"8676","GO:0006420"
"8677","GO:0035529"
"8678","GO:0047429"
"8679","GO:0012501"
"8680","GO:0043947"
"8681","GO:0045745"
"8682","GO:0034473"
"8683","GO:0034476"
"8684","GO:0004089"
"8685","GO:0006996"
"8686","GO:0031390"
"8687","GO:0046683"
"8688","GO:1900264"
"8689","GO:0010792"
"8690","GO:0033557"
"8691","GO:0019788"
"8692","GO:0030891"
"8693","GO:0031467"
"8694","GO:0043224"
"8695","GO:0008800"
"8696","GO:0017001"
"8697","GO:0009756"
"8698","GO:0006040"
"8699","GO:0009254"
"8700","GO:0097175"
"8701","GO:0016479"
"8702","GO:0016480"
"8703","GO:0017126"
"8704","GO:0072697"
"8705","GO:0021623"
"8706","GO:0021642"
"8707","GO:0021703"
"8708","GO:0043576"
"8709","GO:0048483"
"8710","GO:0006111"
"8711","GO:0017122"
"8712","GO:0035020"
"8713","GO:0043984"
"8714","GO:0018872"
"8715","GO:0030791"
"8716","GO:0030792"
"8717","GO:0015175"
"8718","GO:0015804"
"8719","GO:0002151"
"8720","GO:0035063"
"8721","GO:0031251"
"8722","GO:0019787"
"8723","GO:0060765"
"8724","GO:0006122"
"8725","GO:0008121"
"8726","GO:0021539"
"8727","GO:0021548"
"8728","GO:0021854"
"8729","GO:0005964"
"8730","GO:0071763"
"8731","GO:0004866"
"8732","GO:0071307"
"8733","GO:1990523"
"8734","GO:1902857"
"8735","GO:1904951"
"8736","GO:0001405"
"8737","GO:1902511"
"8738","GO:0042373"
"8739","GO:0047021"
"8740","GO:0050221"
"8741","GO:0007295"
"8742","GO:0007431"
"8743","GO:0007442"
"8744","GO:0031254"
"8745","GO:0042247"
"8746","GO:0098858"
"8747","GO:1902463"
"8748","GO:0042285"
"8749","GO:0005971"
"8750","GO:0061654"
"8751","GO:0031298"
"8752","GO:0004965"
"8753","GO:0007194"
"8754","GO:0038039"
"8755","GO:1902710"
"8756","GO:0050906"
"8757","GO:0005452"
"8758","GO:0030003"
"8759","GO:0042044"
"8760","GO:0046713"
"8761","GO:0046715"
"8762","GO:0003943"
"8763","GO:0061580"
"8764","GO:0032472"
"8765","GO:0035751"
"8766","GO:0004618"
"8767","GO:1903862"
"8768","GO:0050157"
"8769","GO:0001641"
"8770","GO:0015111"
"8771","GO:0015698"
"8772","GO:0001504"
"8773","GO:0098810"
"8774","GO:0031104"
"8775","GO:0005309"
"8776","GO:0072572"
"8777","GO:0030414"
"8778","GO:0015816"
"8779","GO:0090084"
"8780","GO:0097264"
"8781","GO:0044803"
"8782","GO:0120043"
"8783","GO:2000601"
"8784","GO:0001729"
"8785","GO:0047620"
"8786","GO:0102773"
"8787","GO:0031501"
"8788","GO:0015369"
"8789","GO:0015385"
"8790","GO:0015386"
"8791","GO:1990816"
"8792","GO:0004577"
"8793","GO:0001162"
"8794","GO:0001825"
"8795","GO:0032545"
"8796","GO:0034456"
"8797","GO:0047341"
"8798","GO:0001744"
"8799","GO:0007299"
"8800","GO:0016325"
"8801","GO:0019187"
"8802","GO:0033227"
"8803","GO:0042248"
"8804","GO:0006999"
"8805","GO:0036228"
"8806","GO:0042306"
"8807","GO:0070208"
"8808","GO:0090266"
"8809","GO:0030868"
"8810","GO:0004174"
"8811","GO:0022904"
"8812","GO:0048039"
"8813","GO:0006596"
"8814","GO:0042978"
"8815","GO:0098629"
"8816","GO:1902269"
"8817","GO:1990005"
"8818","GO:0030204"
"8819","GO:0009236"
"8820","GO:0071492"
"8821","GO:0009597"
"8822","GO:0032727"
"8823","GO:0034344"
"8824","GO:0035549"
"8825","GO:0039528"
"8826","GO:0039530"
"8827","GO:0060760"
"8828","GO:1902741"
"8829","GO:0034713"
"8830","GO:0009607"
"8831","GO:0022850"
"8832","GO:0032414"
"8833","GO:0051378"
"8834","GO:1904602"
"8835","GO:0002155"
"8836","GO:0002353"
"8837","GO:0003085"
"8838","GO:0043535"
"8839","GO:0060055"
"8840","GO:0005787"
"8841","GO:0019089"
"8842","GO:0001737"
"8843","GO:0007164"
"8844","GO:0016336"
"8845","GO:0035209"
"8846","GO:0045317"
"8847","GO:0048105"
"8848","GO:0090176"
"8849","GO:0008823"
"8850","GO:0052851"
"8851","GO:0098706"
"8852","GO:0019319"
"8853","GO:0019002"
"8854","GO:0060100"
"8855","GO:1904396"
"8856","GO:0097016"
"8857","GO:0097025"
"8858","GO:0031415"
"8859","GO:0004474"
"8860","GO:0006097"
"8861","GO:0061051"
"8862","GO:0008595"
"8863","GO:0042461"
"8864","GO:0046578"
"8865","GO:0048601"
"8866","GO:0008406"
"8867","GO:0055123"
"8868","GO:0060830"
"8869","GO:0060831"
"8870","GO:0004052"
"8871","GO:0051122"
"8872","GO:1990136"
"8873","GO:0001941"
"8874","GO:0016200"
"8875","GO:0034110"
"8876","GO:0042051"
"8877","GO:0048058"
"8878","GO:0048499"
"8879","GO:0097090"
"8880","GO:0099190"
"8881","GO:0099559"
"8882","GO:0001097"
"8883","GO:0035067"
"8884","GO:0051123"
"8885","GO:0061628"
"8886","GO:0106140"
"8887","GO:0015095"
"8888","GO:0097498"
"8889","GO:0035023"
"8890","GO:0072487"
"8891","GO:0072546"
"8892","GO:0008465"
"8893","GO:0016618"
"8894","GO:0030267"
"8895","GO:0034641"
"8896","GO:0043648"
"8897","GO:0046487"
"8898","GO:0004819"
"8899","GO:0004823"
"8900","GO:0006425"
"8901","GO:0006429"
"8902","GO:0007421"
"8903","GO:0035225"
"8904","GO:0038004"
"8905","GO:0043703"
"8906","GO:0048865"
"8907","GO:0022029"
"8908","GO:0035641"
"8909","GO:0046625"
"8910","GO:0010872"
"8911","GO:0010874"
"8912","GO:0060620"
"8913","GO:0004816"
"8914","GO:0006421"
"8915","GO:0035282"
"8916","GO:0004342"
"8917","GO:0006043"
"8918","GO:0006046"
"8919","GO:0004502"
"8920","GO:0042140"
"8921","GO:0005940"
"8922","GO:0031105"
"8923","GO:0099629"
"8924","GO:0098880"
"8925","GO:0016316"
"8926","GO:0034597"
"8927","GO:0004581"
"8928","GO:0010004"
"8929","GO:0019953"
"8930","GO:0046526"
"8931","GO:0036006"
"8932","GO:0046038"
"8933","GO:0097011"
"8934","GO:0010749"
"8935","GO:0036004"
"8936","GO:0097457"
"8937","GO:1904613"
"8938","GO:1904880"
"8939","GO:0036435"
"8940","GO:0043567"
"8941","GO:0017049"
"8942","GO:0051601"
"8943","GO:0098592"
"8944","GO:0010957"
"8945","GO:0016095"
"8946","GO:0019348"
"8947","GO:0102389"
"8948","GO:0008250"
"8949","GO:0062062"
"8950","GO:0042509"
"8951","GO:0075341"
"8952","GO:0008496"
"8953","GO:0051692"
"8954","GO:0016297"
"8955","GO:0047381"
"8956","GO:0051792"
"8957","GO:0097267"
"8958","GO:0008074"
"8959","GO:0038060"
"8960","GO:0043167"
"8961","GO:0047805"
"8962","GO:0071732"
"8963","GO:0099555"
"8964","GO:0000033"
"8965","GO:0004583"
"8966","GO:0042283"
"8967","GO:0030619"
"8968","GO:0030621"
"8969","GO:0034718"
"8970","GO:0070390"
"8971","GO:0071942"
"8972","GO:0007042"
"8973","GO:0070085"
"8974","GO:1904426"
"8975","GO:0070273"
"8976","GO:0061952"
"8977","GO:0002188"
"8978","GO:0006653"
"8979","GO:0006776"
"8980","GO:0008374"
"8981","GO:0019841"
"8982","GO:0047173"
"8983","GO:0102279"
"8984","GO:0003416"
"8985","GO:0031214"
"8986","GO:0035988"
"8987","GO:0038062"
"8988","GO:0038063"
"8989","GO:0090091"
"8990","GO:0051258"
"8991","GO:0070527"
"8992","GO:0072377"
"8993","GO:0072378"
"8994","GO:0090277"
"8995","GO:2000261"
"8996","GO:0002291"
"8997","GO:0002381"
"8998","GO:0002617"
"8999","GO:0019835"
"9000","GO:0043381"
"9001","GO:0004833"
"9002","GO:0006727"
"9003","GO:0070695"
"9004","GO:0010992"
"9005","GO:0050816"
"9006","GO:1902806"
"9007","GO:1903026"
"9008","GO:1903378"
"9009","GO:2000639"
"9010","GO:2001205"
"9011","GO:0023051"
"9012","GO:1902495"
"9013","GO:0008534"
"9014","GO:0032079"
"9015","GO:0032357"
"9016","GO:0032358"
"9017","GO:0042104"
"9018","GO:0045738"
"9019","GO:0050862"
"9020","GO:0061481"
"9021","GO:0071159"
"9022","GO:0097100"
"9023","GO:1902231"
"9024","GO:1902546"
"9025","GO:1905053"
"9026","GO:2001272"
"9027","GO:0005089"
"9028","GO:0035811"
"9029","GO:0036359"
"9030","GO:0035695"
"9031","GO:0008936"
"9032","GO:0019365"
"9033","GO:0040034"
"9034","GO:0050750"
"9035","GO:0055120"
"9036","GO:0002268"
"9037","GO:0002455"
"9038","GO:0032996"
"9039","GO:0033257"
"9040","GO:0045064"
"9041","GO:0045082"
"9042","GO:0045415"
"9043","GO:0051101"
"9044","GO:0016627"
"9045","GO:0004567"
"9046","GO:0006970"
"9047","GO:0008140"
"9048","GO:0032915"
"9049","GO:1902110"
"9050","GO:1900747"
"9051","GO:2001213"
"9052","GO:0032836"
"9053","GO:0035418"
"9054","GO:0036057"
"9055","GO:0044062"
"9056","GO:0000726"
"9057","GO:0015183"
"9058","GO:0015810"
"9059","GO:0043490"
"9060","GO:0060293"
"9061","GO:0044791"
"9062","GO:0001553"
"9063","GO:0046544"
"9064","GO:0060397"
"9065","GO:0021696"
"9066","GO:0021914"
"9067","GO:0000104"
"9068","GO:0005749"
"9069","GO:0010832"
"9070","GO:0071575"
"9071","GO:0000120"
"9072","GO:0000995"
"9073","GO:0001791"
"9074","GO:0042609"
"9075","GO:0050849"
"9076","GO:0050859"
"9077","GO:0051025"
"9078","GO:0061469"
"9079","GO:0046813"
"9080","GO:0008520"
"9081","GO:0015081"
"9082","GO:0033300"
"9083","GO:0070837"
"9084","GO:0070904"
"9085","GO:0009570"
"9086","GO:0010030"
"9087","GO:0010214"
"9088","GO:0033611"
"9089","GO:0050203"
"9090","GO:1990923"
"9091","GO:0044545"
"9092","GO:0031228"
"9093","GO:0030263"
"9094","GO:0007318"
"9095","GO:0007472"
"9096","GO:0016331"
"9097","GO:0016332"
"9098","GO:0016334"
"9099","GO:0016335"
"9100","GO:0030714"
"9101","GO:0035088"
"9102","GO:0045175"
"9103","GO:0060581"
"9104","GO:0072002"
"9105","GO:0098968"
"9106","GO:1990794"
"9107","GO:0036003"
"9108","GO:0097201"
"9109","GO:1901329"
"9110","GO:0000805"
"9111","GO:0000806"
"9112","GO:0032298"
"9113","GO:0060968"
